Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share,Abu Dhabi Securities Exchange
20120517,19200.93,2378.886,4208.5,16070.48,747.16,1845.24,7356.77,1544.21,2822.61,5017.02,2066.554,1173.56,216.68,5338.38,3011.99,6308.96,13089.26,2081.2,3026.01,290.23,370.32,6537.9,986.9391,5872.73,1908.69,440.4494,1912.8611,4759.94,1313.43,867.7,16280.38,37228.88,57331.17,1304.86,12442.489,14293.73,11330.68,54038.2,37261.24,988.82,7099.9,33538.92,2467.85
20120518,18951.85,2344.5205,4098.8,16152.75,725.54,1782.46,7151.19,1532.46,2779.1,4879.42,2054.17,1154.44,215.67,5267.62,3008,6271.22,13048.9,2073.88,3014.26,288.77,358.45,6566.7,955.9842,5797.76,1894.06,440.4494,1864.0577,4761.18,1289.46,868.8,16479.22,37255.68,56935.76,1295.22,12369.38,14393.48,11280.64,54513.16,36875.33,988.82,7099.9,33148.39,2467.85
20120521,18922.32,2348.3003,4124.4,16183.26,725.15,1799.13,7192.23,1538.91,2790.16,4954,2049.445,1135.16,216.8,5304.48,3027.15,6331.04,13012.04,2093.8,3031.09,290.54,364.95,6524,975.9663,5814.59,1913,442.2144,1895.1223,4742.05,1318.29,873.2,16599.64,37790.45,56539.64,1315.99,12504.48,14393.48,11280.64,56590.24,37512.41,977.06,7029.35,33086,2468.49
20120522,19039.15,2373.3064,4173.5,16026.41,733.33,1828.69,7274.89,1546.84,2823.75,4958.43,2070.841,1131.52,221.09,5403.28,3084.09,6435.6,13456.03,2142.41,3087.81,295.95,371.59,6661.3,1000.5292,5910.2,1968.79,447.1979,1939.7223,4718.54,1321.87,882.3,16747.55,37887.74,57079.47,1316.63,12502.81,14588.05,11451.78,55038.75,37481.19,980.38,7103.52,33488.14,2471.05
20120523,18786.19,2363.4365,4118.8,15948.1,721.57,1808.62,7147.75,1539.71,2780.42,4928.53,2058.791,1110.7,215.2,5266.41,3003.27,6285.75,12960.87,2089.49,3034.98,289.16,358.09,6440.5,974.5607,5817.91,1920.19,437.8659,1869.5518,4587.34,1264.29,878.1,16230.31,36934.93,55734.34,1318.86,12496.149,14519.91,11564.8,54619.48,37422.38,965.51,7061.43,32887.45,2475.52
20120524,18666.4,2350.9731,4106.2,16222.3,722.25,1814.47,7124.89,1548.25,2779.53,4904.22,2050.574,1125.78,217.02,5350.05,3038.25,6315.89,13107.8,2113.6,3054.78,292.08,361.37,6534.4,986.6177,5852.44,1933.73,439.6738,1885.3829,4596.52,1287.43,879.2,16327.49,36852.75,54916.61,1320.679,12529.75,14155.85,11566.07,54063,37553.21,970.91,7061.43,33046.13,2464.68
20120525,18713.41,2333.553,4081.2,16217.82,722.11,1824.17,7071.63,1551.12,2772.75,4925.97,2044.734,1132.83,217.41,5351.53,3047.94,6339.94,13154.8,2119.44,3091.87,292.76,361.73,6543,985.0287,5865.19,1921.07,443.9362,1883.5216,4642.35,1272.69,869.6,16413.44,36860.67,54809.94,1317.82,12454.83,14473.77,11576.47,54463.16,37486.25,970.91,7061.43,32992.25,2464.68
20120528,18800.99,2361.367,4120.2,16416.84,721.11,1824.17,7136,1554.94,2787.22,4952.74,2030.672,1139.93,216.66,5356.34,3042.97,6323.19,13057.26,2117.66,3103.72,292.76,361.73,6401.2,985.1201,5865.19,1921.07,443.9362,1881.6422,4616.1,1277.15,865.7,16413.44,37178.24,54843.93,1317.82,12454.83,14442.18,11566.15,55212.69,37642.8,976.56,7056.68,33104.06,2456.68
20120529,19055.46,2389.6357,4168.1,16438.58,727.03,1849.91,7342.29,1565.32,2801.85,5023.11,2038.341,1153.66,218.42,5391.14,3084.7,6396.84,13107.13,2130.19,3143.32,295.27,364.01,6251.7,1001.8333,5914.73,1929.97,444.0943,1903.75,4567.18,1307.03,878.1,16492.86,37662.66,55449.51,1332.42,12580.689,14637.75,11609.3,54633.06,38126.85,973.48,7033.11,33440.2,2455.31
20120530,18690.22,2384.6685,4148.8,16312.15,723.62,1844.86,7261.8,1575.17,2783.95,5018.32,2038.406,1138.63,214.19,5297.28,3015.58,6280.8,12872.58,2105.8,3103.56,290.66,357.3,6090.4,986.6069,5902.82,1884.59,435.7176,1865.9944,4517.69,1273.26,876.7,15978.64,37348.22,55125.29,1313.32,12419.86,14395.27,11433.22,53797.91,38070.67,967.14,6975.27,32968.81,2449.73
20120531,18629.52,2372.2341,4133.8,16218.53,719.49,1843.47,7301.5,1580.67,2772.54,5091.23,2042.471,1141.5,213.87,5320.86,3017.01,6264.38,12873.84,2093.56,3077.03,290.09,353.19,6089.8,975.9783,5850.18,1897.04,432.2593,1836.3131,4513.38,1242.43,865.6,16099.82,37793.58,55099.33,1310.33,12393.45,14586.57,11513.21,54490.41,37872.95,981.28,6975.27,33142.61,2441.03
20120601,18558.34,2373.4363,4116.9,15965.16,708.93,1834.51,7106.09,1573.59,2745.71,5062.44,2021.222,1115.19,208.79,5260.19,2950.47,6050.29,12739.98,2054.02,3013.95,283.77,346.99,6065,956.6998,5777.47,1862.22,419.6523,1779.6278,4453.01,1227.65,859.2,16383.93,37312.07,55568.37,1278.04,12118.57,14130.05,11361.2,53402.9,37182.37,981.28,6975.27,33107.46,2441.03
20120604,18185.59,2308.55,4033.4,15988.4,695.51,1783.13,6894.66,1555.18,2698.9,4890.2,2021.222,1115.19,208.72,5260.19,2954.49,5978.23,12891.96,2049.25,3013.95,283.07,342.22,6239.5,946.117,5713.34,1857.23,415.4456,1762.3546,4471.98,1239.99,863.9,16494.83,37287.97,55744.29,1278.18,12101.461,14041.42,11335.77,53416.75,37059.78,966.22,6770.19,33076.3,2422.39
20120605,18259.03,2311.9155,4092.4,16020.64,708.24,1801.85,7000.45,1560.36,2712.31,4925.67,2002.952,1099.15,209.75,5260.19,2986.1,5969.4,12973.66,2054.46,2961.79,284.99,344.73,6267.8,951.9097,5714.57,1867.79,415.4456,1777.8223,4492.7,1246.4,874.6,16398.39,36653.28,55799.77,1285.5,12127.95,14014.05,11507.71,52481.44,37089.36,971.07,6736.82,33117.85,2433.39
20120606,18520.53,2309.555,4104.7,16454.3,718.56,1801.85,7056.15,1569.43,2760.83,4966.58,2026.834,1117.95,214.8,5384.11,3058.44,6093.99,13427.15,2104.45,3034.72,291.39,354.98,6418.9,951.9097,5822.63,1897.98,426.6297,1829.3998,4537.59,1277.54,881.2,16941.35,37707.25,56248.45,1315.13,12414.79,14094.59,11633.4,54156.04,37274.79,984.29,6661.26,33603.35,2435.19
20120607,18678.29,2293.1296,4156.7,16649.05,730.75,1847.95,7080.31,1575.31,2759.26,5022.95,2032.357,1118.53,216.15,5447.79,3071.16,6144.22,13545.32,2104.57,3041.85,292.9,358.03,6438.1,981.9453,5869.21,1897.98,433.5081,1854.688,4512.27,1303.96,892.9,16990.1,37707.25,56695.71,1314.99,12460.96,14149.32,11592.12,54156.04,37247.34,1002.03,6661.26,33904.86,2439.65
20120608,18502.34,2281.447,4111.2,16718.87,717.74,1835.64,6999.65,1570.62,2737.89,4994.07,2018.033,1127.1,215.76,5435.08,3051.69,6130.82,13445.46,2099.84,3048.17,291.73,356.47,6552,975.7551,5869.32,1901.13,426.5921,1855.7383,4529.36,1282.48,886,17019.75,38526.59,57300.02,1325.66,12554.2,14036.93,11500.63,54429.85,37323.91,1002.03,6661.26,33665.71,2439.65
20120611,18953.63,2305.856,4111.2,16668.01,730.07,1867.04,7120.23,1578.41,2787.81,5075.85,2020.4,1158.07,214.97,5432.37,3042.76,6141.05,13070.75,2097.91,3042.88,291.39,354.3,6516.4,982.287,5871.35,1901.08,432.3662,1846.1924,4514.82,1296.98,879.5,16794.83,38748.15,57504.82,1308.93,12411.2295,14036.93,11401.78,54001.45,37035.75,996.61,6790.96,33616.57,2463.38
20120612,18872.56,2289.791,4118.3,16862.8,724.37,1854.74,7072.08,1576.07,2797.08,5075.85,2002.922,1162.93,215.05,5473.74,3046.91,6161.24,12979.69,2104.53,3029.36,292.01,356.35,6522.5,987.1632,5919.88,1881.34,431.2103,1844.8281,4482.24,1296.98,870.4,16889.03,39417.95,58201.29,1324.18,12573.8,13901.89,11497.3,55049.03,37271,994.65,6727.83,33855.46,2447.57
20120613,19026.52,2318.9238,4111.5,16880.51,726.44,1859.32,7088.83,1576.23,2786.88,5109.61,1976.351,1158.22,214.47,5483.81,3030.04,6152.49,12894.8,2093.32,3023.18,291.6,351.24,6615.3,976.0118,5944.69,1884,431.2395,1808.1805,4408.73,1309.58,873.5,16962.98,39337.9,58250.48,1314.88,12496.38,13899.07,11497.87,55650.51,37142.15,981.25,6744.53,34037.83,2448.22
20120614,18808.4,2295.946,4089.8,16677.88,725.66,1871.48,7075.1,1570.94,2773.81,5020.85,1996.429,1153.01,214.83,5467.05,3032.45,6138.61,13084.62,2103.41,3006.43,291.98,351.96,6696,971.657,5908.51,1888.09,428.7291,1781.9117,4447.57,1304.07,875.9,16852.05,39286.64,58364.67,1329.1,12651.91,13943.74,11466.42,55351.67,37440.48,972.17,6744.53,33826.01,2446.42
20120615,19233.94,2306.8496,4107,16949.83,726.57,1858.16,7155.83,1579.23,2811,4930.63,2014.538,1165.73,218.1,5478.81,3087.62,6229.41,13390.69,2118.95,3069.58,297.58,360.93,6719,977.5336,5911.82,1926.3,431.1905,1825.4841,4563.15,1337.5,885.5,17256.16,39738.57,58467.79,1342.84,12767.171,13884.36,11524.9,56104.69,37738.58,972.17,6744.53,33959.87,2446.42
20120618,19427.81,2316.0522,4183.9,16705.83,738.81,1891.71,7281.5,1582.73,2824.22,5050.41,2019.567,1163.41,216.63,5491.09,3066.19,6248.2,13009.63,2110.59,3072.14,297.01,359.09,6519.9,981.051,5938.76,1917.66,432.9781,1825.2194,4575.53,1348.38,884.8,17551.95,39724.59,58324.86,1344.78,12741.82,13884.36,11601.13,56195.21,38060.82,984.15,6807.51,34438.76,2460.14
20120619,19416.67,2300.795,4167.4,16859.8,734.69,1891.77,7273.13,1594.98,2842.41,5081.61,2034.005,1173.09,220.74,5586.31,3117.92,6363.36,13445.46,2149.97,3088.29,301.81,365.14,6693.9,1000.1896,6034.13,1965.02,439.8868,1863.2751,4615.36,1350.15,900.1,17805.75,40632.72,59299.68,1357.98,12837.33,13995.65,11788.36,57195.49,38688.65,994.31,6817.26,34714.06,2467.97
20120620,19518.85,2292.877,4176.8,16896.63,747.34,1904.12,7334.63,1604.39,2855.68,5146.46,2011.192,1173.24,222.05,5622.29,3126.52,6392.13,13732.16,2152.35,3083.58,302.95,368.51,6796.1,1014.9867,6017.91,1976.1,440.8459,1884.6243,4678.13,1332.64,896.7,17791.23,40511.78,59401.26,1355.69,12824.391,13996.57,11759.34,57166.55,38973.64,989.18,6838.05,34788.37,2489.55
20120621,19265.07,2260.8772,4133.7,17032.56,753.96,1889.15,7279.05,1601.43,2830.15,5109.43,1990.524,1159.05,221.1,5566.36,3114.22,6343.13,13751.63,2143.09,3061.63,301.64,361.51,6773.5,1009.843,6012.19,1952.08,439.9901,1867.6132,4660.63,1306.85,902.1,17493.18,40207.61,60439.83,1325.51,12573.57,13552.38,11408.32,55505.17,38515.94,985.12,6838.05,34534.05,2508.59
20120622,18995.13,2260.8772,4093.8,16972.51,750.92,1847.39,7222.05,1603.07,2828.09,5120.07,1984.573,1152.91,219.58,5513.69,3090.9,6263.25,13662.8,2126.37,3041.76,298.76,354.77,6876.3,1009.843,5989.33,1910.11,438.6415,1867.6132,4694.25,1281.88,899.6,17232.59,40187.43,60451.41,1335.02,12640.779,13439.95,11435.54,55439.5,39071.5,985.12,6838.05,34118.87,2508.59
20120625,18897.45,2224.1143,4072,16882.16,745.22,1825.38,7166.38,1603.12,2815.26,5167.2,1985.697,1147.43,214.51,5450.65,3021.64,6132.39,13113.78,2107.44,3017.67,294.28,351.24,6624,985.3384,5944.48,1880.77,432.0827,1798.9316,4649.9,1261.89,878.4,16806.16,39728.44,59479.36,1313.72,12502.66,13081.1,11330.39,53805.38,39157.51,977.79,6683.34,33821.98,2487.71
20120626,18981.84,2222.0674,4056.3,16906.58,738.89,1817.81,7137.93,1594.1,2805.63,5193.84,1974.135,1151.09,213.69,5446.96,3012.71,6136.69,12968.18,2106.24,3026.16,294.05,352.19,6528.4,981.6407,5957.72,1855.45,428.6828,1786.6107,4556.36,1288.67,884.1,16901.31,40349.79,60126.55,1319.99,12534.67,13141.9,11334.42,53836.57,39339.15,976.43,6696.84,33851.37,2482.05
20120627,19176.95,2216.9343,4084,16967.76,745.48,1817.65,7183.01,1601.89,2841.6,5257.92,1977.904,1165.98,217.3,5523.92,3063.12,6228.99,13302.77,2139.61,3066.23,298.07,361.48,6666.9,991.973,5996.53,1883.01,433.6317,1818.7689,4628.96,1306.82,886.3,16990.96,40710.03,61184.33,1331.85,12627.011,13425.65,11410.94,53108.93,39490.68,978.4,6585.63,33748.13,2469.86
20120628,19025.27,2195.8428,4085.6,16990.76,758.81,1819.18,7169.61,1594.24,2846.82,5256.15,1985.825,1171.32,216.45,5493.06,3051.68,6149.91,13391.3,2146.05,3072.8,297.22,362.86,6721.7,979.5304,5986.85,1885.1,434.3209,1803.8573,4582.94,1280.92,880.6,16783.26,40165.34,60822.57,1329.04,12602.261,13213.3,11424.7,52652.25,39637.66,969.86,6585.63,33252.55,2447.62
20120629,19441.46,2225.4304,4135.5,17429.98,770.08,1854.01,7296.28,1599.15,2878.45,5246.41,1984.944,1172.11,226.42,5571.15,3196.65,6416.28,14274.37,2227.63,3148.62,307.31,375.55,7102.2,1019.0645,6066.86,1975.35,446.0405,1871.674,4697.96,1350.51,900.9,17341.07,40810.88,62543.49,1362.16,12880.09,13417.51,11596.56,54354.63,40199.55,969.86,6585.63,33708.31,2447.62
20120702,19441.46,2226.11,4172.5,17398.98,769.34,1851.65,7345.16,1600.85,2910.59,5300.24,2008.489,1188.74,229.04,5640.64,3240.2,6496.08,14308.79,2254.13,3161.37,310.27,378.65,7124,1024.8552,6109.41,2013.72,451.3895,1906.3164,4805.38,1357.34,911.5,17277.24,40585.86,61951.16,1365.51,12871.39,13417.51,11596.56,54692.79,40108.92,986.95,6742.04,33652.69,2458.35
20120703,19735.53,2229.1924,4166.4,17425.71,777.11,1867.82,7418.36,1607.74,2945.33,5365.7,2011.099,1198.07,231.67,5687.73,3271.2,6578.21,14494.41,2267.24,3189.31,314.34,387.15,7219.5,1040.1599,6194.08,2021.47,458.2543,1934.2429,4893.93,1408.43,912.7,17461.35,40788.16,62721.31,1374.02,12943.819,13703.17,11848.75,55780.32,40434.71,988.2,6885.27,33985.71,2466.13
20120704,19709.75,2227.3147,4213.8,17462.81,778.7,1874.45,7422.59,1613.75,2948.77,5354.72,2033.566,1194.15,231.26,5684.47,3267.75,6564.8,14381.2,2263.73,3218.39,314.83,383.81,7168.5,1038.4194,6201.31,2015.03,459.6068,1931.1436,4945.84,1408.21,916.3,17394.21,40635.55,62986.09,1374.02,12943.819,13723.33,11913.87,56076.82,40353.43,988.42,6834.77,34041.12,2472.06
20120705,19809.13,2201.353,4209.9,17538.67,776.37,1875.49,7387.78,1614.43,2971.47,5369.98,2034.199,1201.8,228.72,5692.63,3229.36,6535.56,14088.74,2242.88,3214.67,312.97,380.58,6954.2,1035.8737,6202.32,1997.83,462.5021,1922.8909,4863.18,1388.07,916.3,17311.96,41013.96,61972.14,1367.58,12896.67,13823.86,11816.91,56379.06,40040.69,990.99,6834.77,34222.58,2472.27
20120706,19800.64,2223.579,4199,17521.12,771.83,1858.2,7368.59,1620.55,2978.55,5362.68,2030.99,1200.08,224.28,5662.63,3168.79,6410.11,13732.07,2211.5,3173.15,309.84,374.99,6738.9,1023.8676,6183.67,1956.66,460.2043,1883.9098,4739.43,1357.71,916.3,17096.31,40792.66,62780.58,1354.68,12772.47,13711.64,11659.65,55394.05,39831.65,990.99,6834.77,34226.21,2472.27
20120709,19428.09,2170.8137,4159.8,17391.98,763.93,1836.13,7309.96,1620.31,2929.08,5263.74,2031.857,1186.95,223.53,5627.33,3156.8,6387.57,13812.65,2194.31,3174.48,308.4,372.88,6688.3,1020.4399,6160.78,1947.16,458.0324,1873.2842,4752.19,1352.5,908.4,17121.19,40354.74,62608.13,1352.46,12736.291,13713.28,11634.67,55394.05,39963.26,983.57,6756.99,33931.1,2478.67
20120710,19396.36,2164.4375,4137.9,17618.35,758.6,1829.45,7251.35,1624.29,2964.62,5240.28,2022.827,1204.42,225.24,5664.07,3175.41,6438.33,13868.27,2216.8,3189.19,312.41,381.99,6726.9,1028.0887,6191.2,1966.23,464.1869,1894.909,4794.64,1362.95,904.2,17182.22,40356.05,63123.95,1341.47,12653.12,13563.46,11512.22,53705.82,40049.59,984.79,6713.18,33998.6,2474.97
20120711,19419.87,2175.3826,4135,17489.14,757.29,1826.39,7257.91,1629.45,2989.31,5235.44,2030.454,1208.67,225.01,5664.48,3157.25,6453.85,13861.42,2216.32,3193.33,312.55,380.55,6805.9,1026.1237,6174.75,1960.34,460.3981,1889.5111,4797.68,1355.86,906.9,17309.11,39983.4,63048.76,1341.45,12604.53,13675.13,11544.64,53569.14,40221.8,978.85,6659.58,33724.69,2465.41
20120712,19025.11,2185.4912,4106,17232.55,747.49,1785.39,7130.93,1625.49,2972.04,5205.19,2043.62,1193.13,222.97,5608.25,3135.18,6419.35,13583.82,2197.9,3156,311.42,376.26,6630.1,1013.7205,6147.57,1934.36,459.1097,1872.1411,4796.84,1340.17,896.9,16979.17,39778.1,62324.64,1334.76,12573.27,13508.03,11425.47,53420.87,40268.41,972.83,6659.58,33390.52,2465.41
20120713,19092.63,2185.895,4118.3,17213.7,746.34,1812.89,7104.27,1626.38,2995.56,5214.52,2040.123,1210.29,226.12,5666.13,3180.81,6557.1,13714.68,2220.34,3183.97,314.6,384.93,6664.6,1030.9424,6181.81,1960.81,461.1031,1892.4971,4838.63,1368.69,904.2,17021.96,40301.29,62662.16,1356.78,12777.091,13664.64,11514.53,54330.51,40498.47,972.83,6659.58,33792.75,2465.41
20120716,19121.34,2147.955,4143.2,17103.31,746.34,1817.79,7090.04,1635.96,2998.75,5297.99,2023.739,1214.25,225.91,5662.43,3179.9,6565.72,13664.81,2226.3,3225.17,315.98,385.36,6532.1,1037.8018,6195.61,1962.65,466.2468,1908.0397,4812.1,1374.02,901.4,17220.52,40277.84,62675.31,1353.64,12727.21,13576.91,11521.18,53401.8,40910.8,965.43,6641.3,33728.14,2456.89
20120717,19455.33,2161.1863,4175.3,17105.3,743.38,1821.96,7127,1639.15,3014.8,5285.12,2024.629,1224.21,225.82,5629.09,3176.97,6577.64,13536.73,2229.85,3217.6,315.3,387.98,6558.2,1024.4446,6202.34,1967.94,467.545,1897.6259,4850.4,1382,907.8,17275.91,40426.42,62472.82,1363.67,12805.54,13653.13,11571.19,53909.47,41273.02,968.81,6588.81,33706.57,2462.75
20120718,19239.88,2169.099,4156.4,17185.01,740.46,1794.91,7049.05,1645,3017.21,5220.55,2027.66,1220.14,228.77,5685.77,3235.4,6684.42,13594.39,2262.99,3216.96,319.16,393.01,6591.2,1032.8175,6265.5,1985.45,470.2305,1897.191,4860.81,1390.63,901.6,17332.33,40370.59,62444.93,1372.78,12908.7,13671.9,11579.15,54583.13,40747.47,967.1,6628.26,34035.06,2463.62
20120719,19559.05,2184.841,4236.4,17278.85,747.13,1822.96,7148.57,1644.6,3028.96,5189.37,2034.503,1212.96,231.08,5714.19,3263.64,6758.39,13666.49,2293.07,3238.1,322.48,395.73,6632.6,1050.706,6323.64,2006.48,477.0415,1918.7897,4857.94,1413.97,909.8,17309.45,40545.64,62340.84,1376.51,12943.36,13723.39,11665.7,55346.65,40752.53,983.62,6628.26,34291.84,2467.96
20120720,19640.8,2168.6382,4230.6,17158.44,733.82,1822.93,7164.68,1643,3015.53,5210.89,2021.618,1208.55,225.55,5651.77,3193.89,6630.02,13067.22,2249.84,3206,319.75,393.19,6246.3,1041.5635,6284.81,1954.59,473.1877,1877.3716,4754.22,1391.55,898,17353.93,40148.15,61792.16,1362.66,12822.57,13723.39,11622.91,54194.79,40808.73,983.62,6628.26,34225.42,2467.96
20120723,19053.47,2141.4016,4159.2,16877.35,720.62,1789.44,7028.73,1636.17,2982.49,5139.4,2022.587,1185.11,219.31,5533.87,3101.53,6419.33,12706.36,2186.76,3132.32,312.93,382.72,6177.4,1021.8121,6180.44,1898.49,463.2069,1820.8851,4591.92,1323.96,875.5,16956.07,38982.82,60736.81,1350.52,12721.461,13576.66,11545.54,53033.96,40947.55,960.36,6641.1,33814.83,2468.8
20120724,18903.2,2146.5884,4161.2,16918.08,717.67,1793.93,7008.35,1632.57,2998.44,5159.74,2019.867,1187.64,217.1,5499.23,3074.68,6390.41,12362.51,2176.53,3071.8,311.74,381.09,5956.3,1021.7692,6174.89,1893.41,464.3712,1823.355,4485.42,1314.27,878.7,17084.51,39201.16,61303.26,1338.31,12617.319,13558.91,11466.95,52638.63,40697.87,967.85,6670.02,33998.45,2464.49
20120725,18877.33,2136.1511,4151.4,16846.05,706.46,1769.31,6979.13,1635.09,2990.92,5161.8,2018.86,1188.62,217.9,5498.32,3081.74,6406.52,12506.74,2179.33,3062.92,313.09,382.44,6004.9,1029.3022,6180.77,1898.26,466.5841,1841.7167,4434.26,1318.31,879.6,17087.56,39245.74,61707.54,1337.89,12676.05,13373.03,11492.51,52607.54,40435.1,977.14,6666.8,34069.59,2464.04
